,PRN,Y,M,D,H,min,sec,af0,af1,af2,IODE,Crs,deltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,L2_codes,GPSWeek,L2_dataflag,SV_acc,SV_health,TGD,IODC,msg_trans_t,fit_int
360,19.0,20.0,8.0,6.0,18.0,0.0,0.0,-0.0001219841651618,5.115907697473e-12,0.0,73.0,64.375,3.91194866265e-09,1.565993698403,3.267079591751e-06,0.009394425549544,9.803101420403e-06,5153.698608398,410400.0,5.960464477539e-08,0.8690223629324001,-2.253800630569e-07,0.9820493506402,201.5625,1.688987251476,-7.681034231621001e-09,2.2572368801190003e-10,1.0,2117.0,0.0,2.0,0.0,-1.536682248116e-08,73.0,403218.00000000006,4.0
361,20.0,20.0,8.0,6.0,18.0,0.0,0.0,0.0005271127447486001,-1.136868377216e-13,0.0,88.0,-95.25,5.3602233762720005e-09,2.65908682308,-4.813075065613e-06,0.00542247062549,4.766508936882e-06,5153.662998199,410400.0,-6.146728992462001e-08,2.724864709415,2.104789018631e-07,0.9350521842424,274.0,2.688333087795,-8.603572965171001e-09,-3.246563851089e-10,1.0,2117.0,0.0,2.0,0.0,-8.847564458847e-09,88.0,403200.0,0.0
362,21.0,20.0,8.0,6.0,18.0,0.0,0.0,3.258511424065e-05,4.433786671143e-12,0.0,151.0,52.3125,5.27807699595e-09,0.4263560429605,2.622604370117e-06,0.02379560680129,3.8575381040569995e-06,5155.074010849,410400.0,-1.918524503708e-07,1.74487092106,-2.495944499969e-07,0.953673765026,308.78125,-1.304777328322,-9.035733517427e-09,2.542963067476e-10,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,151.0,403218.00000000006,4.0
363,22.0,20.0,8.0,6.0,18.0,0.0,0.0,-0.0007663425058126001,3.069544618484e-12,0.0,190.0,-90.71875,5.356651697473e-09,-1.903232461454,-4.664063453674e-06,0.006859850836918,5.135312676429999e-06,5153.7716350559995,410400.0,-1.0430812835689999e-07,2.772082091797,1.974403858185e-07,0.9317772124438,263.53125,-1.109682895112,-8.584643299137e-09,-3.610864692722e-10,1.0,2117.0,0.0,2.0,0.0,-1.8160790204999998e-08,190.0,403218.00000000006,4.0
364,23.0,20.0,8.0,6.0,18.0,0.0,0.0,3.099953755736001e-05,1.250555214938e-11,0.0,49.0,-99.78125,4.705553280360001e-09,-2.763847978391,-5.103647708892999e-06,0.0009148325771093001,6.081536412239e-06,5153.638273239,410400.0,2.0489096641539998e-08,2.836129329953,1.229345798492e-07,0.9615512116904,262.40625,1.684442216625,-8.285344854642001e-09,-3.400141557197e-10,1.0,2117.0,0.0,64.0,1.0,-8.381903171539e-09,305.0,403200.0,0.0
365,24.0,20.0,8.0,6.0,18.0,0.0,0.0,-1.67666003108e-05,-5.684341886081e-13,0.0,50.0,36.78125,5.232717963707e-09,-2.830206123868,1.9073486328119998e-06,0.009856998571195,5.228444933890999e-06,5153.637802124,410400.0,1.6763806343080003e-08,-1.391155890998,-5.0291419029239996e-08,0.9356944681847001,265.1875,0.6700783675908001,-8.327132572782e-09,3.232277494475e-10,1.0,2117.0,0.0,2.82842707634,0.0,2.793967723846e-09,50.0,403223.0,4.0
366,25.0,20.0,8.0,6.0,18.0,0.0,0.0,3.2134354114530004e-05,4.6611603465859995e-12,0.0,110.00000000000001,-31.78125,4.450185368083e-09,1.532487227524,-1.732259988785e-06,0.009087052196264002,8.031725883484e-06,5153.752599716,410400.0,-1.955777406693e-07,-0.28037648319450004,2.0489096641539998e-08,0.9648725931021,225.84375,0.9376743171448001,-8.09462288782e-09,-4.343038047824e-10,1.0,2117.0,0.0,2.0,0.0,5.587935447693e-09,110.00000000000001,407088.0,4.0
367,26.0,20.0,8.0,6.0,18.0,0.0,0.0,0.00025669019669290004,6.707523425575e-12,0.0,70.0,-35.8125,4.9019899018409996e-09,0.9489528859596,-1.825392246246e-06,0.004824800416827001,7.4543058872219995e-06,5153.655792236,410400.0,7.450580596924e-09,-0.31696695654600004,1.1362135410309999e-07,0.9458903781424001,227.5,0.20854373107200003,-8.269987335310001e-09,-4.607334771129e-10,1.0,2117.0,0.0,2.0,0.0,6.984919309616e-09,70.0,403218.00000000006,4.0
368,27.0,20.0,8.0,6.0,18.0,0.0,0.0,-0.000364629086107,-9.322320693172999e-12,0.0,70.0,67.34375,3.937664019512e-09,-0.9647195294464,3.5967677831649996e-06,0.008308223099448,1.097656786442e-05,5153.673667908,410400.0,2.0489096641539998e-07,0.7646723636733,7.450580596924e-09,0.9779275160464,174.78125,0.5798002753516001,-7.759966090878e-09,1.525063525017e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,70.0,403218.00000000006,4.0
369,29.0,20.0,8.0,6.0,18.0,0.0,0.0,-0.0001669297926128,-8.4128259914e-12,0.0,97.0,74.71875,3.806587131062e-09,-0.7618887260779,3.5818666219709995e-06,0.001630284124985,1.05258077383e-05,5153.771238327,410400.0,-1.6763806343080003e-08,0.8353826275310001,5.587935447693e-09,0.9855152639694,192.96875,2.142416890274,-7.662462029443e-09,2.207234797332e-10,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,97.0,403225.00000000006,4.0
370,30.0,20.0,8.0,6.0,18.0,0.0,0.0,-0.0002770526334643,-7.503331289627e-12,0.0,61.0,28.96875,5.29343477852e-09,2.405455771014,1.432374119759e-06,0.00478385342285,5.230307579041e-06,5153.605670929001,410400.0,-1.0058283805849999e-07,-1.296166361366,-1.117587089539e-08,0.9376936847172002,267.9375,-2.815620056734,-8.456780830294999e-09,1.5322066797010002e-10,1.0,2117.0,0.0,2.0,0.0,3.725290298462e-09,61.0,403218.00000000006,4.0
371,31.0,20.0,8.0,6.0,18.0,0.0,0.0,-6.046658381820001e-05,-2.5011104298759998e-12,0.0,60.0,30.46875,4.908061583323e-09,2.131368527711,1.613050699234e-06,0.009567202650942,5.520880222321e-06,5153.620595932,410400.0,-8.568167686462001e-08,-1.301916627128,6.705522537231e-08,0.9568039181751001,275.46875,0.14402274006239998,-8.257486814613e-09,1.325055193867e-10,1.0,2117.0,0.0,2.0,0.0,-1.3038516044620001e-08,60.0,404839.00000000006,4.0
372,32.0,20.0,8.0,6.0,18.0,0.0,0.0,0.0003287186846137,5.684341886081e-12,0.0,110.00000000000001,-14.40625,4.453399871096e-09,-0.27039003238450005,-8.419156074524e-07,0.004103795741685,1.1693686246870002e-05,5153.748468399,410400.0,2.793967723846e-08,-2.383083179037,6.705522537231e-08,0.9570629365986,151.6875,-2.436019895241,-8.006047380604e-09,1.3750572902539998e-10,1.0,2117.0,0.0,2.0,0.0,4.656612873077e-10,110.00000000000001,403200.0,0.0
373,1.0,20.0,8.0,6.0,19.0,59.0,44.0,3.207102417946e-05,2.84217094304e-12,0.0,17.0,45.9375,4.441970740197001e-09,-2.064644863374,2.205371856689e-06,0.0100771302823,3.0584633350369998e-06,5153.700790405,417584.0,1.322478055954e-07,1.820757420643,-9.126961231232e-08,0.9807379747818001,329.0,0.8172703060858,-8.133195923113e-09,4.20731810883e-10,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,17.0,410418.00000000006,4.0
374,7.0,20.0,8.0,6.0,19.0,59.0,44.0,-0.0003443444147706,-8.526512829121e-12,0.0,2.0,29.75,4.906275794652001e-09,-2.781057853468,1.426786184311e-06,0.014170805690810001,5.5450946092609995e-06,5153.645009995001,417584.0,5.4016709327700004e-08,-1.317834245223,-2.2724270820619997e-07,0.9523966170619,266.5,-2.374189267633,-8.099623096099e-09,2.539391490134e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,2.0,412206.0,4.0
375,11.0,20.0,8.0,6.0,19.0,59.0,44.0,-0.0002000341191888,1.057287590811e-11,0.0,52.0,111.75,5.542730876989001e-09,-2.582148928662,5.882233381271e-06,0.016068631317469998,5.973502993583999e-06,5153.721759796001,417584.0,1.080334186554e-07,1.341339538096,1.974403858185e-07,0.9130135940181001,233.62500000000003,2.020611889384,-8.453209252953001e-09,4.5144737602390005e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,52.0,417006.00000000006,4.0
376,21.0,20.0,8.0,6.0,19.0,59.0,44.0,3.261817619205e-05,4.433786671143e-12,0.0,2.0,51.28125,5.029852534477001e-09,1.473308904041,2.2407621145249997e-06,0.023796013672840004,2.993270754814e-06,5155.076179504001,417584.0,4.1164457798e-07,1.744806919857,-5.196779966354e-07,0.9536785165839,317.25,-1.30473170137,-8.422493813498e-09,3.43942901937e-10,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,2.0,412650.0,0.0
377,25.0,20.0,8.0,6.0,19.0,59.0,44.0,3.2168813049790004e-05,4.6611603465859995e-12,0.0,48.0,-33.15625,4.295893226911e-09,2.580205042617,-1.7806887626650001e-06,0.009086647303775001,7.683411240578e-06,5153.7541580199995,417584.0,2.607703208923e-08,-0.280433975875,-1.0244548320769999e-07,0.9648707308074,231.71875000000003,0.9377541997865001,-7.851398470833001e-09,-4.000166622996e-10,1.0,2117.0,0.0,2.0,0.0,5.587935447693e-09,48.0,410418.00000000006,4.0
378,2.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.0004983902908862,-5.570655048359e-12,0.0,38.0,54.78125,4.751269338011e-09,-1.814165394745,3.350898623466e-06,0.019752474385309998,3.157183527946e-06,5153.752738953,417600.0,2.477318048477e-07,1.742970521718,3.445893526077e-07,0.9596709713594,315.5,-1.612564630452,-8.177483482154001e-09,3.453715289676e-10,1.0,2117.0,0.0,2.0,0.0,-1.769512891769e-08,38.0,410418.00000000006,4.0
379,3.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.0002623456530273,-1.114131009672e-11,0.0,88.0,-99.84375,4.568047420368e-09,3.124559016253,-5.23217022419e-06,0.0031291504856199998,6.2584877014159995e-06,5153.776239395001,417600.0,0.0,2.860977799598,-1.0617077350619998e-07,0.9667132117599,259.75,0.8180179713319999,-8.168197381064e-09,-3.332281660049e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,88.0,410418.00000000006,4.0
380,4.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.00012145936489110002,-4.433786671143e-12,0.0,48.0,-13.40625,4.299821961987e-09,-0.7746935909719,-8.493661880493e-07,0.0007999795489013,1.1844560503960001e-05,5153.654920578,417600.0,2.421438694e-08,-2.343381846963,1.3038516044620001e-08,0.9601906993396,150.75,-2.716996621038,-7.841040896541e-09,1.4893477515980002e-10,1.0,2117.0,0.0,2.0,0.0,-4.19095158577e-09,48.0,410418.00000000006,4.0
381,5.0,20.0,8.0,6.0,20.0,0.0,0.0,-1.825578510761e-05,-7.958078640513001e-13,0.0,74.0,-87.75,4.978064499225e-09,0.8629918635094,-4.326924681663999e-06,0.0060539204860110005,5.7555735111239994e-06,5153.712709427,417600.0,1.3038516044620001e-08,2.828122985577,4.842877388e-08,0.9536064488506,265.90625,0.8407166609149,-8.458566618966e-09,-3.3287100827080003e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,74.0,410418.00000000006,4.0
382,6.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.00031252624467020004,-4.433786671143e-12,0.0,51.0,42.59375,4.469114727996e-09,-1.78817180403,2.333894371986e-06,0.0017616574186830002,3.8091093301769997e-06,5153.586723328,417600.0,-8.195638656615999e-08,1.812505363084,2.9802322387700004e-08,0.9802773018787001,318.46875,-1.080425412741,-8.170697485204e-09,2.828689254833e-10,1.0,2117.0,0.0,2.0,0.0,4.19095158577e-09,51.0,410418.00000000006,4.0
383,7.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.0003443462774158,-8.526512829121e-12,0.0,108.0,29.75,4.906632952386001e-09,-2.778724237269,1.426786184311e-06,0.01417080382816,5.5450946092609995e-06,5153.645015717,417600.0,5.4016709327700004e-08,-1.317834382737,-2.2724270820619997e-07,0.9523966068215,266.5,-2.374189144748,-8.099980253833e-09,2.539391490134e-10,1.0,2117.0,0.0,2.8,0.0,-1.117587089539e-08,108.0,410418.00000000006,4.0
384,8.0,20.0,8.0,6.0,20.0,0.0,0.0,-4.3578445911410005e-05,-1.364242052659e-12,0.0,87.0,62.21875,4.058026175936e-09,0.23618940980269998,3.309920430183e-06,0.005380213959143,1.105852425098e-05,5153.708539963,417600.0,9.499490261078e-08,0.7497590505425,-5.4016709327700004e-08,0.9694815706388001,169.78125,-0.06022854652071,-7.892828767999001e-09,1.232194182976e-10,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,87.0,410418.00000000006,4.0
385,9.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.00026614638045430005,-6.139089236967e-12,0.0,89.0,-23.09375,4.460900100109e-09,0.4862333369988,-1.212581992149e-06,0.001611431944184,1.1755153536800002e-05,5153.689506531,417600.0,-3.166496753693e-08,-2.391856461142,7.450580596924e-09,0.9529778022305999,148.625,1.777820113778,-7.962117368433001e-09,1.5393498343850002e-10,1.0,2117.0,0.0,2.0,0.0,1.396983861923e-09,89.0,410418.00000000006,4.0
386,10.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.00042053172364830006,-1.034550223267e-11,0.0,102.0,-92.9375,4.572333178743001e-09,2.185934191493,-4.7516077756879994e-06,0.005769485025666999,6.424263119697999e-06,5153.670726776,417600.0,-2.1792948245999998e-07,2.857969162276,-1.3038516044620001e-08,0.9666447983959,260.71875,-2.650223322816,-8.132838402730001e-09,-2.660825171308e-10,1.0,2117.0,0.0,2.0,0.0,2.3283064365390003e-09,102.0,410400.0,0.0
387,11.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.0002000350505114,1.057287590811e-11,0.0,176.0,111.75,5.542730876989001e-09,-2.579814907235,5.882233381271e-06,0.01606862910558,5.973502993583999e-06,5153.721750259,417600.0,1.080334186554e-07,1.341339406433,1.974403858185e-07,0.9130135867035,233.62500000000003,2.020611631911,-8.453209252953001e-09,4.5144737602390005e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,176.0,410418.00000000006,4.0
388,12.0,20.0,8.0,6.0,20.0,0.0,0.0,8.397921919823e-05,-4.888534022029e-12,0.0,45.0,-29.875,3.9955235724520006e-09,2.804580862279,-1.5255063772199999e-06,0.007930877851322,8.212402462959e-06,5153.6491661069995,417600.0,3.725290298462e-08,-0.210647533081,-4.4703483581540004e-08,0.9775918977694,227.53125,1.167696879171,-7.667462237722e-09,-4.046597128442001e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,45.0,410418.00000000006,4.0
389,13.0,20.0,8.0,6.0,20.0,0.0,0.0,3.34451906383e-05,3.410605131648e-12,0.0,148.0,0.90625,4.2873214412899996e-09,-0.5657573136287,-5.587935447693e-09,0.004307101015002,1.0378658771510002e-05,5153.666023254,417600.0,-3.725290298462e-08,-2.247874567216,4.842877388e-08,0.9679350555688,180.375,1.048048181494,-7.909615181506001e-09,1.578637185147e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,148.0,410418.00000000006,4.0
390,15.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.0002123978920281,2.614797267597e-12,0.0,24.0,-18.5,5.15128600031e-09,-0.7528395595666,-9.480863809585999e-07,0.01253773947246,1.036934554577e-05,5153.732982635,417600.0,3.166496753693e-08,-2.483202708869,2.700835466385e-07,0.9286064560034,162.375,0.9001687197775001,-8.411421798052e-09,2.0000833114979997e-11,1.0,2117.0,0.0,2.0,0.0,-1.071020960808e-08,24.0,410418.00000000006,4.0
391,16.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.0001923269592226,-4.888534022029e-12,0.0,92.0,-28.125,4.078384166785e-09,0.9153899420539,-1.3131648302079998e-06,0.011444785050120001,8.681789040565e-06,5153.801645279,417600.0,-1.359730958939e-07,-0.1918026188347,1.2107193469999998e-07,0.9778038833766001,222.75,0.6343177769444001,-7.904257815494e-09,-5.782383716635e-10,1.0,2117.0,0.0,2.8,0.0,-1.071020960808e-08,92.0,410418.00000000006,4.0
392,17.0,20.0,8.0,6.0,20.0,0.0,0.0,0.00030717253685000003,5.570655048359e-12,0.0,93.0,63.90625,3.8401599580760006e-09,0.007799557980039001,3.17394733429e-06,0.013288071262650001,1.05258077383e-05,5153.740846634,417600.0,-2.5145709514619995e-07,0.8234505088418,3.166496753693e-08,0.9838239756004001,192.09375,-1.639169788218,-7.892114452531e-09,1.810789712374e-10,1.0,2117.0,0.0,2.8,0.0,-1.117587089539e-08,93.0,410418.00000000006,4.0
393,18.0,20.0,8.0,6.0,20.0,0.0,0.0,0.0002640462480485,8.526512829121e-12,0.0,206.99999999999997,39.75,4.800557105330001e-09,-1.527651949727,1.9688159227369996e-06,0.0008641122840345,3.097578883171e-06,5153.712036133,417600.0,1.6763806343080003e-08,1.836933773356,9.313225746155e-09,0.9643586524259,326.09375,2.632862117641,-8.375348866898e-09,2.596536727606e-10,1.0,2117.0,0.0,2.0,0.0,-8.381903171539e-09,975.0,410425.00000000006,4.0
394,19.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.00012194784358140001,5.115907697473e-12,0.0,74.0,68.96875,3.811230181606e-09,2.616137066781,3.4682452678679996e-06,0.009393847431056,1.000054180622e-05,5153.699428558,417600.0,1.0244548320769999e-07,0.8689682686106001,-3.3527612686160006e-08,0.9820512933954,196.28125,1.689004791863,-7.532099456461e-09,1.650068731986e-10,1.0,2117.0,0.0,2.0,0.0,-1.536682248116e-08,74.0,410418.00000000006,4.0
395,20.0,20.0,8.0,6.0,20.0,0.0,0.0,0.0005271122790873001,-1.136868377216e-13,0.0,90.0,-86.96875,5.312364138433e-09,-2.573898749489,-4.36045229435e-06,0.005423877970316,5.120411515236e-06,5153.660364151,417600.0,-1.173466444016e-07,2.724802858702,3.166496753693e-08,0.9350506628076,268.125,2.688327828605,-8.478924609815e-09,-2.525105180766e-10,1.0,2117.0,0.0,2.0,0.0,-8.847564458847e-09,90.0,414250.0,4.0
396,21.0,20.0,8.0,6.0,20.0,0.0,0.0,3.261677920818e-05,4.433786671143e-12,0.0,153.0,51.28125,5.029852534477001e-09,1.47564085105,2.2407621145249997e-06,0.02379601518624,2.993270754814e-06,5155.076179504001,417600.0,4.1164457798e-07,1.744806775029,-5.196779966354e-07,0.9536785370648,317.25,-1.304731793533,-8.422493813498e-09,3.435857431899e-10,1.0,2117.0,0.0,2.8,0.0,-1.0244548320769999e-08,153.0,410400.0,0.0
397,22.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.0007663201540709,3.069544618484e-12,0.0,0.0,-95.1875,5.498086160215001e-09,-0.8532011643046,-4.926696419716e-06,0.006859737215564001,5.273148417473e-06,5153.770359039,417600.0,-6.705522537231e-08,2.772018475342,-6.332993507385e-08,0.9317742046843001,261.96875,-1.109585656411,-8.809295513946e-09,-2.414386283166e-10,1.0,2117.0,0.0,2.0,0.0,-1.8160790204999998e-08,256.0,410418.00000000006,4.0
398,23.0,20.0,8.0,6.0,20.0,0.0,0.0,3.108941018581e-05,1.250555214938e-11,0.0,50.0,-89.875,4.681980737576e-09,-1.714711062541,-4.582107067107999e-06,0.0009158153552562,6.2268227338789996e-06,5153.63567543,417600.0,-4.4703483581540004e-08,2.836069653136,7.450580596924e-09,0.9615494108382001,260.25,1.68551035602,-8.187483898710999e-09,-2.760829285336e-10,1.0,2117.0,0.0,64.0,63.0,-8.381903171539e-09,306.0,414892.00000000006,4.0
399,24.0,20.0,8.0,6.0,20.0,0.0,0.0,-1.677079126239e-05,-5.684341886081e-13,0.0,51.0,35.125,5.244147011201e-09,-1.779960221025,1.8570572137829999e-06,0.009856843273155001,5.433335900307e-06,5153.63851738,417600.0,6.891787052155e-08,-1.391215478577,-1.4901161193850001e-07,0.9356966128226001,262.21875,0.6700402263906,-8.341061724415002e-09,2.475103097979e-10,1.0,2117.0,0.0,2.8,0.0,2.793967723846e-09,51.0,415386.0,4.0
400,26.0,20.0,8.0,6.0,20.0,0.0,0.0,0.0002567381598055,6.707523425575e-12,0.0,71.0,-34.0625,4.906275794652001e-09,1.999175878043,-1.763924956322e-06,0.0048248930834230005,7.467344403267e-06,5153.65555191,417600.0,-5.2154064178470006e-08,-0.3170263451684,6.519258022308e-08,0.945886903712,228.03125,0.2085152363537,-8.251772290866e-09,-4.828772566331e-10,1.0,2117.0,0.0,2.0,0.0,6.984919309616e-09,71.0,411400.0,4.0
401,27.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.0003646966069937,-9.322320693172999e-12,0.0,71.0,69.15625,3.892662145003e-09,0.08549512107782001,3.652647137642e-06,0.008308946271427,1.095794141293e-05,5153.675172806001,417600.0,8.754432201385e-08,0.7646161539719001,1.1362135410309999e-07,0.9779281816741,180.15625,0.5797617786623,-7.835326372794e-09,1.267909956396e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,71.0,410418.00000000006,4.0
402,28.0,20.0,8.0,6.0,20.0,0.0,0.0,0.000692178029567,-3.751665644813e-12,0.0,15.0,-33.59375,4.216961367653e-09,0.8541933533818,-1.909211277962e-06,0.01838017581031,8.488073945045e-06,5153.664007187001,417600.0,-1.7136335372919998e-07,-0.18811905694240003,-2.719461917877e-07,0.9768404274733,228.25000000000003,-1.40147648839,-8.176769166685e-09,-4.835915721015e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,15.0,410418.00000000006,4.0
403,29.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.0001669903285801,-8.4128259914e-12,0.0,98.0,68.875,3.715869066576e-09,0.2879266604554,3.5073608160019997e-06,0.0016303849406540001,9.965151548386e-06,5153.771200179999,417600.0,1.117587089539e-08,0.8353275618316,-1.4901161193850002e-08,0.9855167283504,197.625,2.142717888595,-7.672462446000001e-09,1.946509651369e-10,1.0,2117.0,0.0,2.8,0.0,-1.0244548320769999e-08,98.0,411078.0,4.0
404,30.0,20.0,8.0,6.0,20.0,0.0,0.0,-0.00027710665017370003,-7.503331289627e-12,0.0,87.0,29.1875,5.325578974598e-09,-2.827459678039,1.436099410057e-06,0.004784394754097,5.340203642845e-06,5153.604600906,417600.0,-6.519258022308e-08,-1.29622717487,-6.146728992462001e-08,0.9376949062538,263.6875,-2.815661283229,-8.439637259053001e-09,1.6536403093280002e-10,1.0,2117.0,0.0,2.0,0.0,3.725290298462e-09,87.0,411018.0,4.0
405,31.0,20.0,8.0,6.0,20.0,0.0,0.0,-6.0484278947110005e-05,-2.5011104298759998e-12,0.0,61.0,30.375,4.900918428639e-09,-3.101605998362,1.4659017324450001e-06,0.009566826396622,5.245208740234e-06,5153.621257782001,417600.0,-7.264316082001e-08,-1.301975992343,-2.0489096641539998e-08,0.9568052860035,278.6875,0.144028192358,-8.188555371913999e-09,1.614352958566e-10,1.0,2117.0,0.0,2.0,0.0,-1.3038516044620001e-08,61.0,410419.0,4.0
406,32.0,20.0,8.0,6.0,20.0,0.0,0.0,0.0003287591971457,5.684341886081e-12,0.0,113.99999999999999,-10.375,4.4751864436420005e-09,0.7798197188271,-4.768371582031e-07,0.004104176769033,1.14981085062e-05,5153.749015808,417600.0,-2.2351741790770002e-08,-2.38314059272,5.774199962616e-08,0.9570638918841001,156.5,-2.436095604177,-7.986404426674002e-09,1.0536153199900001e-10,1.0,2117.0,0.0,2.0,0.0,4.656612873077e-10,113.99999999999999,410400.0,0.0
407,7.0,20.0,8.0,6.0,21.0,59.0,44.0,-0.0003444054163992,-8.526512829121e-12,0.0,29.0,31.375,4.959135139313e-09,-1.730910033431,1.542270183563e-06,0.01417138346005,5.196779966353999e-06,5153.643224716,424784.0,2.067536115646e-07,-1.317892690263,-1.9371509551999997e-07,0.9523986051676,273.28125,-2.374135174774,-8.143910655139e-09,2.564392531528e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,29.0,417617.99999999994,4.0
408,11.0,20.0,8.0,6.0,21.0,59.0,44.0,-0.0001999577507377,1.057287590811e-11,0.0,53.0,106.18749999999999,5.5920186443080005e-09,-1.531977731193,5.722045898438e-06,0.01606811746024,6.498768925667e-06,5153.72252655,424784.0,-2.775341272354e-07,1.341277511832,2.197921276093e-07,0.9130151827471,236.34375,2.020598944022,-8.822153192377e-09,4.475186409477e-10,1.0,2117.0,0.0,2.0,0.0,-1.210719347e-08,53.0,417617.99999999994,4.0
409,16.0,20.0,8.0,6.0,21.0,59.0,44.0,-0.0001923604868352,-4.888534022029e-12,0.0,8.0,-29.75,4.095884895761001e-09,1.963137786466,-1.6372650861739998e-06,0.011444751988170002,8.810311555862e-06,5153.802024841,424784.0,-2.197921276093e-07,-0.1918596272893,-2.607703208923e-08,0.9777999773853001,222.78125000000003,0.6343362199526,-7.82568311397e-09,-5.332364971548e-10,1.0,2117.0,0.0,2.0,63.0,-1.071020960808e-08,8.0,423461.99999999994,4.0
410,17.0,20.0,8.0,6.0,21.0,59.0,44.0,0.0003072107210755,5.570655048359e-12,0.0,4.0,60.375,3.7172976975130005e-09,1.055578773207,3.1478703021999997e-06,0.013289722613990002,1.098029315472e-05,5153.743841171,424784.0,-2.2724270820619997e-07,0.8233939582805001,-1.359730958939e-07,0.9838249499039,178.3125,-1.639149924717,-7.873542250353001e-09,1.278624688422e-10,1.0,2117.0,0.0,2.0,0.0,-1.117587089539e-08,4.0,422916.0,4.0
411,21.0,20.0,8.0,6.0,21.0,59.0,44.0,3.2649841159580004e-05,4.433786671143e-12,0.0,3.0,63.15625,4.809843206419e-09,2.522569753921,3.024935722351e-06,0.023795380722730002,2.7716159820559995e-06,5155.079278946,424784.0,3.5017728805539996e-07,1.744749482768,1.862645149231e-09,0.9536815097143001,319.90625,-1.304667760146,-8.053192590653e-09,1.592923494515e-10,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,3.0,417765.0,4.0
412,29.0,20.0,8.0,6.0,21.0,59.0,44.0,-0.00016705086454750002,-8.4128259914e-12,0.0,6.0,62.09375,3.6433660465340003e-09,1.335686063383,3.267079591751e-06,0.001630975864828,1.00564211607e-05,5153.772024155,424784.0,5.774199962616e-08,0.8352725253905,-9.313225746155e-09,0.9855183024502001,198.34375,2.142739364232,-7.634603726176e-09,1.935794919343e-10,1.0,2117.0,0.0,2.0,0.0,-1.0244548320769999e-08,6.0,422856.0,4.0
413,1.0,20.0,8.0,6.0,22.0,0.0,0.0,3.20915132761e-05,2.84217094304e-12,0.0,32.0,44.375,4.413398121461001e-09,-1.012126236835,2.5667250156399996e-06,0.010077206650749999,3.060325980186e-06,5153.701189040999,424800.0,1.974403858185e-07,1.820698966826,1.117587089539e-07,0.9807401340488999,330.21875,0.8172486066219999,-8.290345326160001e-09,3.257278535868e-10,1.0,2117.0,0.0,2.0,0.0,5.122274160385e-09,32.0,417617.99999999994,4.0
414,2.0,20.0,8.0,6.0,22.0,0.0,0.0,-0.0004984303377569,-5.570655048359e-12,0.0,39.0,51.625,4.976635868288e-09,-0.7641338006228,2.9057264328e-06,0.01975211407989,4.518777132033999e-06,5153.748741150001,424800.0,-2.9802322387700003e-07,1.742908767557,1.3783574104309998e-07,0.9596711117996,300.875,-1.612459238908,-8.756436169285e-09,4.1608876033840007e-10,1.0,2117.0,0.0,2.0,0.0,-1.769512891769e-08,39.0,417617.99999999994,4.0
415,3.0,20.0,8.0,6.0,22.0,0.0,0.0,-0.00026242621243,-1.114131009672e-11,0.0,91.0,-99.5625,4.616620872219001e-09,-2.1085399193,-5.1390379667279995e-06,0.0031292331404980003,6.301328539848e-06,5153.7759952549995,424800.0,8.195638656615999e-08,2.860918285164,3.5390257835390003e-08,0.9667111183241,260.6875,0.8180507304565,-8.194627053395e-09,-2.1429464051770001e-10,1.0,2117.0,0.0,2.0,0.0,1.862645149231e-09,91.0,417617.99999999994,4.0
